subject_code,subject_number,subject_year,subject_semester,subject_name,professor_id,created_college,governed_college,lecture_credit,lecture_type,lecture_max_personnel,lecture_applied_number,lecture_exclusive,university_exclusive,lecture_building,lecture_room_number,others,lecture_bound,special_course,dad_of_revenge
400210,31001,,,교육학개론,,교양대학,인문사회교양학부,2,교직,40,,,,,,교육학   교직,,,
400212,21001,,,교육사회학,,교양대학,인문사회교양학부,2,교직,40,,,,,,교육학   교직,,,
400310,31001,,,교육행정및교육경영,,교양대학,인문사회교양학부,2,교직,40,,,,,,교육학   교직,,,
400311,31002,,,교육과정및교육평가,,교양대학,인문사회교양학부,2,교직,40,,,,,,교육학   교직,,,
400311,31001,,,교육과정및교육평가,,교양대학,인문사회교양학부,2,교직,40,,,,,,교육학   교직,,,
400312,31002,,,교육방법및교육공학,,교양대학,인문사회교양학부,2,교직,40,,,,,,교육학   교직,,,
400312,31001,,,교육방법및교육공학,,교양대학,인문사회교양학부,2,교직,40,,,,,,교육학   교직,,,
400316,31001,,,교육역량과수행공학,,교양대학,인문사회교양학부,2,교직,40,,,,,,교육학   교직,,,
400410,41001,,,학교현장실습,,교양대학,인문사회교양학부,2,교직,40,,,,,,교육학   교직,,,
400412,41001,,,교직실무,,교양대학,인문사회교양학부,2,교직,40,,,,,,교육학   교직,,,
400413,31001,,,특수교육학개론,,교양대학,인문사회교양학부,2,교직,40,,,,,,교육학   교직,,,
400414,31001,,,교과교육론및실제,,교양대학,인문사회교양학부,2,교직,40,,,,,,교육학   교직,,,
500001,31001,,,공군군사학(1),,교양대학,융합교양학부,3,일선,40,,,,,,,,,
500003,41001,,,공군군사학(3),,교양대학,융합교양학부,3,일선,40,,,,,,,,,
500100,31001,,,국가안보론,,교양대학,융합교양학부,2,일선,40,,,,,,,,,
500100,31002,,,국가안보론,,교양대학,융합교양학부,2,일선,40,,,,,,,,,
500110,31003,,,전쟁사,,교양대학,융합교양학부,2,일선,40,,,,,,,,,
500110,31001,,,전쟁사,,교양대학,융합교양학부,2,일선,40,,,,,,,,,
500110,31002,,,전쟁사,,교양대학,융합교양학부,2,일선,40,,,,,,,,,
500200,31002,,,북한학,,교양대학,융합교양학부,2,일선,40,,,,,,,,,
500200,31001,,,북한학,,교양대학,융합교양학부,2,일선,40,,,,,,,,,
500200,31003,,,북한학,,교양대학,융합교양학부,2,일선,40,,,,,,,,,
500210,31001,,,리더십,,교양대학,융합교양학부,2,일선,40,,,,,,,,,
500210,31002,,,리더십,,교양대학,융합교양학부,2,일선,40,,,,,,,,,
500300,31001,,,무기체계,,교양대학,융합교양학부,2,일선,40,,,,,,,,,
500300,31002,,,무기체계,,교양대학,융합교양학부,2,일선,40,,,,,,,,,
500310,31001,,,안보학(군사학),,교양대학,융합교양학부,2,일선,40,,,,,,,,,
500410,41001,,,조직리더십(군사학),,교양대학,융합교양학부,2,일선,40,,,,,,,,,
500514,31001,,,타대학이수과목(2),,교양대학,교양대학,3,일선,999,,,,,,국내(해외)대학,,,
